Student Name,Student ID,GPA,Tardies,Grade Level,Absences,Missing Assignments
Student 9133,10133,1.58,9,11,5,1
Student 9134,10134,3.47,1,12,14,4
Student 9135,10135,2.28,10,11,10,3
Student 9136,10136,2.94,2,10,6,4
Student 9137,10137,2.07,1,11,7,5
Student 9138,10138,2.53,8,10,13,4
Student 9139,10139,2.16,5,10,7,0
Student 9140,10140,1.34,1,9,0,4
Student 9141,10141,1.63,8,10,12,0
Student 9142,10142,0.84,2,10,3,4
Student 9143,10143,3.37,9,10,4,5
Student 9144,10144,2.0,3,10,6,3
Student 9145,10145,1.8,10,9,11,0
Student 9146,10146,3.05,9,10,9,1
Student 9147,10147,0.59,0,11,0,4
Student 9148,10148,1.81,6,9,4,4
Student 9149,10149,3.8,8,10,1,2
Student 9150,10150,2.41,3,12,12,0
Student 9151,10151,2.91,5,10,4,2
Student 9152,10152,1.63,0,12,6,3
Student 9153,10153,2.0,2,9,1,4
Student 9154,10154,3.46,2,11,1,1
Student 9155,10155,0.7,3,10,12,0
Student 9156,10156,1.27,5,9,9,0
Student 9157,10157,2.64,7,12,1,0
Student 9158,10158,1.11,5,12,1,0
Student 9159,10159,0.88,4,10,15,3
Student 9160,10160,2.76,2,10,9,2
Student 9161,10161,2.67,9,11,4,0
Student 9162,10162,1.04,4,11,15,5
Student 9163,10163,3.82,7,11,10,2
Student 9164,10164,2.81,0,10,5,1
Student 9165,10165,2.22,10,11,1,2
Student 9166,10166,1.41,2,12,12,2
Student 9167,10167,3.94,3,9,11,2
Student 9168,10168,3.5,3,10,4,4
Student 9169,10169,1.36,7,9,11,0
Student 9170,10170,3.99,7,11,1,1
Student 9171,10171,1.28,2,11,7,2
Student 9172,10172,2.54,9,12,2,1
Student 9173,10173,4.28,2,12,10,4
Student 9174,10174,2.82,5,11,11,1
Student 9175,10175,1.97,8,11,4,2
Student 9176,10176,0.51,9,12,1,4
Student 9177,10177,0.71,8,9,12,5
Student 9178,10178,0.72,3,12,1,4
Student 9179,10179,2.35,2,10,8,3
Student 9180,10180,4.14,6,12,10,4
Student 9181,10181,2.4,7,9,14,2
Student 9182,10182,2.79,10,9,1,0
Student 9183,10183,2.61,7,11,3,0
Student 9184,10184,2.69,1,10,3,1
Student 9185,10185,0.87,5,9,1,0
Student 9186,10186,0.7,4,12,0,4
Student 9187,10187,3.54,6,9,6,1
Student 9188,10188,2.75,6,9,7,1
Student 9189,10189,4.14,3,10,8,1
Student 9190,10190,1.65,8,10,8,4
Student 9191,10191,3.45,3,12,0,3
Student 9192,10192,3.57,5,12,8,1
Student 9193,10193,2.28,3,12,1,1
Student 9194,10194,2.69,5,12,8,3
Student 9195,10195,2.62,3,11,4,0
Student 9196,10196,2.6,2,12,15,3
Student 9197,10197,2.31,4,10,12,0
Student 9198,10198,4.1,3,11,3,0
Student 9199,10199,2.39,0,11,2,1
Student 9200,10200,2.71,6,12,2,3
Student 9201,10201,1.43,0,10,12,4
Student 9202,10202,0.86,2,9,11,0
Student 9203,10203,1.97,4,12,5,3
Student 9204,10204,3.29,10,9,4,5
Student 9205,10205,2.79,7,11,6,2
Student 9206,10206,1.04,7,10,1,1
Student 9207,10207,1.44,0,11,15,4
Student 9208,10208,0.58,1,12,8,1
Student 9209,10209,1.25,1,9,15,2
Student 9210,10210,3.59,4,11,10,4
Student 9211,10211,1.27,5,9,8,5
Student 9212,10212,3.32,7,9,7,3
Student 9213,10213,1.06,3,11,10,2
Student 9214,10214,1.3,7,10,0,4
Student 9215,10215,2.09,6,9,6,1
Student 9216,10216,1.34,6,10,14,4
Student 9217,10217,1.7,8,10,6,4
Student 9218,10218,2.98,10,9,6,3
Student 9219,10219,2.12,2,11,13,3
Student 9220,10220,4.05,4,9,5,5
Student 9221,10221,2.44,3,10,1,4
Student 9222,10222,3.81,6,10,10,4
Student 9223,10223,0.95,5,11,3,3
Student 9224,10224,0.94,3,9,1,2
Student 9225,10225,1.27,4,11,9,4
Student 9226,10226,1.22,2,10,15,5
Student 9227,10227,1.3,9,11,1,4
Student 9228,10228,1.39,2,9,4,2
Student 9229,10229,1.07,0,11,7,0
Student 9230,10230,2.02,1,12,3,5
Student 9231,10231,1.77,2,12,15,2
Student 9232,10232,2.9,0,12,14,1
Student 9233,10233,2.28,0,9,10,4
Student 9234,10234,3.72,2,10,4,2
Student 9235,10235,0.73,2,11,13,3
Student 9236,10236,1.35,1,12,12,1
Student 9237,10237,3.8,5,10,6,0
Student 9238,10238,4.21,0,12,9,0
Student 9239,10239,0.73,7,11,6,2
Student 9240,10240,1.32,9,10,9,1
Student 9241,10241,2.59,3,10,13,2
Student 9242,10242,4.2,2,10,5,2
Student 9243,10243,3.17,10,10,3,0
Student 9244,10244,4.23,4,12,8,4
Student 9245,10245,2.19,2,11,0,2
Student 9246,10246,1.52,6,12,13,4
Student 9247,10247,0.68,7,9,2,4
Student 9248,10248,0.78,0,12,11,5
Student 9249,10249,2.37,4,10,5,5
Student 9250,10250,0.61,4,9,7,0
Student 9251,10251,3.47,1,11,7,3
Student 9252,10252,2.03,4,11,3,1
Student 9253,10253,2.95,6,10,5,4
Student 9254,10254,4.23,5,10,14,3
Student 9255,10255,2.73,4,10,12,1
Student 9256,10256,4.04,5,11,11,4
Student 9257,10257,2.95,3,10,7,0
Student 9258,10258,3.95,10,12,1,0
Student 9259,10259,1.82,7,10,6,4
Student 9260,10260,3.59,0,9,15,4
Student 9261,10261,0.95,4,11,7,4
Student 9262,10262,3.26,2,9,4,4
Student 9263,10263,3.33,8,10,3,1
Student 9264,10264,2.36,1,9,11,3
Student 9265,10265,2.76,4,10,0,0
Student 9266,10266,3.29,10,11,5,3
Student 9267,10267,2.27,5,9,15,1
Student 9268,10268,0.67,2,10,9,4
Student 9269,10269,2.87,2,11,5,4
Student 9270,10270,1.0,4,10,5,1
Student 9271,10271,0.66,6,12,5,2
Student 9272,10272,2.42,9,10,15,0
Student 9273,10273,2.48,8,11,15,4
Student 9274,10274,4.21,7,9,7,3
Student 9275,10275,3.27,3,12,11,5
Student 9276,10276,3.57,6,9,13,1
Student 9277,10277,1.3,3,11,5,3
Student 9278,10278,0.66,10,12,10,2
Student 9279,10279,2.21,8,11,5,4
Student 9280,10280,1.83,4,11,5,5
Student 9281,10281,4.2,1,9,7,5
Student 9282,10282,1.48,1,11,6,3
Student 9283,10283,1.9,3,10,12,5
Student 9284,10284,3.59,8,10,5,4
Student 9285,10285,0.73,2,9,15,0
Student 9286,10286,2.42,0,11,10,0
Student 9287,10287,2.98,10,10,10,5
Student 9288,10288,2.17,4,9,4,5
Student 9289,10289,2.71,5,11,7,5
Student 9290,10290,0.88,4,10,9,2
Student 9291,10291,1.63,0,12,3,1
Student 9292,10292,2.42,9,12,0,0
Student 9293,10293,2.22,2,11,12,0
Student 9294,10294,0.84,0,10,12,1
Student 9295,10295,0.83,0,12,11,0
Student 9296,10296,2.8,7,10,7,3
Student 9297,10297,0.9,6,11,11,3
Student 9298,10298,1.28,5,12,2,4
Student 9299,10299,2.95,10,11,7,2
Student 9300,10300,1.9,7,9,5,1
Student 9301,10301,0.69,0,11,1,1
Student 9302,10302,3.52,1,11,15,3
Student 9303,10303,2.06,0,11,12,2
Student 9304,10304,3.78,5,10,7,0
Student 9305,10305,1.51,8,11,14,2
Student 9306,10306,2.63,9,11,12,4
Student 9307,10307,4.08,4,9,1,1
Student 9308,10308,3.74,0,12,8,4
Student 9309,10309,2.3,6,10,4,3
Student 9310,10310,2.93,6,9,3,3
Student 9311,10311,2.51,2,12,10,0
Student 9312,10312,2.91,0,12,15,0
Student 9313,10313,4.04,10,9,1,1
Student 9314,10314,1.36,5,9,0,4
Student 9315,10315,1.91,9,9,15,3
Student 9316,10316,3.3,8,9,11,4
Student 9317,10317,0.95,10,12,8,5
Student 9318,10318,3.36,2,11,6,4
Student 9319,10319,2.87,4,11,14,5
Student 9320,10320,1.78,2,12,15,1
Student 9321,10321,1.7,9,12,11,5
Student 9322,10322,0.75,1,10,9,1
Student 9323,10323,2.12,8,11,0,2
Student 9324,10324,0.98,10,10,5,2
Student 9325,10325,1.16,1,10,9,4
Student 9326,10326,4.0,4,10,9,3
Student 9327,10327,3.45,2,12,8,3
Student 9328,10328,3.17,3,12,7,1
Student 9329,10329,3.6,0,10,11,3
Student 9330,10330,1.48,4,11,11,0
Student 9331,10331,1.67,0,10,13,3
Student 9332,10332,0.65,5,9,13,1
Student 9333,10333,2.09,2,10,12,5
Student 9334,10334,3.57,2,12,9,5
Student 9335,10335,1.92,4,9,13,4
Student 9336,10336,0.64,8,11,12,2
Student 9337,10337,2.87,4,11,11,5
Student 9338,10338,1.44,4,11,7,1
Student 9339,10339,2.13,4,10,5,5
Student 9340,10340,1.72,1,10,14,3
Student 9341,10341,4.0,9,12,6,4
Student 9342,10342,1.36,0,12,4,2
Student 9343,10343,3.34,4,11,4,4
Student 9344,10344,1.2,4,10,10,0
Student 9345,10345,3.96,5,9,12,4
Student 9346,10346,2.84,1,12,12,0
Student 9347,10347,1.09,10,10,10,2
Student 9348,10348,3.31,9,12,9,5
Student 9349,10349,3.89,0,12,13,2
Student 9350,10350,1.88,7,11,4,4
Student 9351,10351,0.69,7,12,5,4
Student 9352,10352,3.9,9,10,5,0
Student 9353,10353,3.53,4,9,15,1
Student 9354,10354,1.29,3,10,12,5
Student 9355,10355,1.81,3,10,9,5
Student 9356,10356,1.19,8,11,10,5
Student 9357,10357,1.18,0,12,4,3
Student 9358,10358,3.89,7,10,9,0
Student 9359,10359,1.47,8,10,11,3
Student 9360,10360,2.76,8,11,8,1
Student 9361,10361,3.01,1,9,10,0
Student 9362,10362,2.4,2,9,5,2
Student 9363,10363,3.05,6,9,12,3
Student 9364,10364,3.53,0,9,6,3
Student 9365,10365,3.1,8,10,14,5
Student 9366,10366,3.92,10,11,12,1
Student 9367,10367,1.3,8,11,7,0
Student 9368,10368,2.1,1,12,15,4
Student 9369,10369,0.98,1,12,8,5
Student 9370,10370,0.71,7,12,9,4
Student 9371,10371,4.11,2,11,6,4
Student 9372,10372,3.03,7,10,15,5
Student 9373,10373,0.8,8,11,12,4
Student 9374,10374,1.85,8,12,8,4
Student 9375,10375,1.64,1,10,5,5
Student 9376,10376,0.67,1,10,12,0
Student 9377,10377,2.6,6,9,10,4
Student 9378,10378,1.15,4,12,2,4
Student 9379,10379,1.75,0,10,15,0
Student 9380,10380,3.34,4,11,14,4
Student 9381,10381,2.37,9,10,9,5
Student 9382,10382,1.4,5,9,14,0
Student 9383,10383,0.52,2,10,1,4
Student 9384,10384,0.94,3,12,10,4
Student 9385,10385,3.79,10,10,1,1
Student 9386,10386,1.62,2,11,8,2
Student 9387,10387,2.99,0,9,8,2
Student 9388,10388,3.85,10,11,0,4
Student 9389,10389,1.08,6,9,6,0
Student 9390,10390,2.38,7,11,13,2
Student 9391,10391,1.02,0,11,3,2
Student 9392,10392,2.53,1,12,6,2
Student 9393,10393,1.73,0,9,7,5
Student 9394,10394,4.15,7,12,8,5
Student 9395,10395,2.8,7,9,9,4
Student 9396,10396,3.22,1,11,0,2
Student 9397,10397,0.61,6,12,12,1
Student 9398,10398,1.02,5,10,11,1
Student 9399,10399,3.59,9,10,5,4
Student 9400,10400,1.01,2,10,4,3
Student 9401,10401,1.7,9,12,15,1
Student 9402,10402,2.62,9,9,11,4
Student 9403,10403,2.47,8,10,14,3
Student 9404,10404,2.32,5,11,3,1
Student 9405,10405,2.26,8,10,4,3
Student 9406,10406,3.97,6,9,0,3
Student 9407,10407,2.78,10,9,6,0
Student 9408,10408,1.99,8,11,13,0
Student 9409,10409,3.69,4,12,10,0
Student 9410,10410,2.65,10,10,15,2
Student 9411,10411,2.01,3,11,14,4
Student 9412,10412,3.15,2,11,6,4
Student 9413,10413,1.6,7,10,10,5
Student 9414,10414,0.62,7,11,15,2
Student 9415,10415,3.1,0,12,1,5
Student 9416,10416,1.99,1,9,7,4
Student 9417,10417,4.25,2,12,14,4
Student 9418,10418,3.9,2,9,7,5
Student 9419,10419,4.15,10,9,4,0
Student 9420,10420,1.65,0,9,12,0
Student 9421,10421,2.04,9,9,11,4
Student 9422,10422,2.58,1,11,4,5
Student 9423,10423,1.67,8,10,4,0
Student 9424,10424,3.45,4,11,14,1
Student 9425,10425,2.1,3,11,14,3
Student 9426,10426,2.46,10,9,14,2
Student 9427,10427,2.15,5,9,15,1
Student 9428,10428,1.48,5,10,5,4
Student 9429,10429,3.24,5,9,13,3
Student 9430,10430,4.22,4,12,3,0
Student 9431,10431,2.06,0,11,9,0
Student 9432,10432,1.72,7,10,9,5
Student 9433,10433,2.22,9,12,4,0
Student 9434,10434,0.63,5,10,7,2
Student 9435,10435,4.07,10,11,14,3
Student 9436,10436,1.62,10,12,6,5
Student 9437,10437,3.35,0,11,7,3
Student 9438,10438,3.76,5,10,3,5
Student 9439,10439,2.69,10,9,8,3
Student 9440,10440,4.05,5,10,10,0
Student 9441,10441,1.76,9,12,5,2
Student 9442,10442,2.01,0,12,6,2
Student 9443,10443,2.83,8,10,14,0
Student 9444,10444,4.12,10,10,3,3
Student 9445,10445,2.75,8,11,5,0
Student 9446,10446,4.28,2,9,6,1
Student 9447,10447,1.61,5,12,10,3
Student 9448,10448,4.17,2,12,6,0
Student 9449,10449,1.62,10,12,11,5
Student 9450,10450,1.07,6,11,14,5
Student 9451,10451,1.4,6,12,1,2
Student 9452,10452,0.94,4,12,14,2
Student 9453,10453,3.58,8,10,15,0
Student 9454,10454,1.78,6,11,9,3
Student 9455,10455,1.42,5,12,13,4
Student 9456,10456,3.23,5,12,7,2
Student 9457,10457,3.27,6,12,14,5
Student 9458,10458,2.22,10,9,11,3
Student 9459,10459,0.56,6,12,15,4
Student 9460,10460,3.14,8,12,13,0
Student 9461,10461,1.67,2,12,13,3
Student 9462,10462,1.24,9,9,2,1
Student 9463,10463,0.58,2,9,13,3
Student 9464,10464,0.67,2,11,11,2
Student 9465,10465,1.93,10,10,12,4
Student 9466,10466,3.18,4,10,15,0
Student 9467,10467,3.95,5,9,8,3
Student 9468,10468,1.57,9,9,10,2
Student 9469,10469,2.1,7,10,11,5
Student 9470,10470,3.05,1,12,11,2
Student 9471,10471,1.74,1,12,15,5
Student 9472,10472,1.78,3,11,8,4
Student 9473,10473,2.3,10,10,13,4
Student 9474,10474,0.7,0,9,8,2
Student 9475,10475,3.32,6,12,3,5
Student 9476,10476,0.9,4,9,4,2
Student 9477,10477,2.12,10,9,12,0
Student 9478,10478,3.21,10,12,1,4
Student 9479,10479,0.76,1,9,11,1
Student 9480,10480,0.66,9,10,6,5
Student 9481,10481,2.57,9,12,15,4
Student 9482,10482,1.3,2,9,3,1
Student 9483,10483,2.13,6,9,8,0
Student 9484,10484,3.04,10,9,5,0
Student 9485,10485,3.2,8,11,0,5
Student 9486,10486,3.61,3,12,4,0
Student 9487,10487,3.15,9,12,2,5
Student 9488,10488,2.14,5,9,14,4
Student 9489,10489,3.09,10,12,15,2
Student 9490,10490,0.63,5,9,4,1
Student 9491,10491,1.22,1,9,6,4
Student 9492,10492,3.59,2,9,5,0
Student 9493,10493,3.18,0,11,6,1
Student 9494,10494,1.52,0,10,7,5
Student 9495,10495,2.91,1,11,6,1
Student 9496,10496,1.77,0,11,2,0
Student 9497,10497,1.0,8,12,8,3
Student 9498,10498,3.29,6,9,15,5
Student 9499,10499,0.73,3,12,10,5
Student 9500,10500,2.91,3,10,8,4
Student 9501,10501,3.71,4,9,2,2
Student 9502,10502,1.41,7,11,2,2
Student 9503,10503,3.72,6,11,6,3
Student 9504,10504,4.25,2,10,6,3
Student 9505,10505,2.16,7,12,2,1
Student 9506,10506,1.62,4,10,8,1
Student 9507,10507,2.72,3,12,8,1
Student 9508,10508,1.41,10,10,0,3
Student 9509,10509,4.02,10,11,5,4
Student 9510,10510,2.26,1,10,0,2
Student 9511,10511,3.65,10,9,12,3
Student 9512,10512,0.68,3,12,11,3
Student 9513,10513,3.43,4,10,10,3
Student 9514,10514,2.06,4,11,12,1
Student 9515,10515,3.43,0,9,2,4
Student 9516,10516,0.6,3,11,11,3
Student 9517,10517,3.8,6,10,7,0
Student 9518,10518,1.55,5,11,5,5
Student 9519,10519,1.83,9,11,14,2
Student 9520,10520,1.76,2,10,15,2
Student 9521,10521,3.41,3,11,15,5
Student 9522,10522,0.63,5,12,4,4
Student 9523,10523,3.31,10,10,15,1
Student 9524,10524,3.39,1,12,13,4
Student 9525,10525,2.26,8,12,11,5
Student 9526,10526,0.51,7,12,9,3
Student 9527,10527,4.2,9,12,3,2
Student 9528,10528,4.27,5,10,2,0
Student 9529,10529,3.42,7,10,13,1
Student 9530,10530,4.02,9,10,6,5
Student 9531,10531,4.07,10,9,8,1
Student 9532,10532,1.19,1,9,7,2
Student 9533,10533,1.48,4,10,15,2
Student 9534,10534,4.05,3,9,4,1
Student 9535,10535,3.11,10,10,15,2
Student 9536,10536,3.59,2,12,4,0
Student 9537,10537,1.11,10,11,13,0
Student 9538,10538,1.13,5,12,0,4
Student 9539,10539,3.12,2,11,0,3
Student 9540,10540,1.83,3,10,14,0
Student 9541,10541,3.71,2,11,7,2
Student 9542,10542,0.94,10,11,4,4
Student 9543,10543,2.58,1,12,9,5
Student 9544,10544,3.86,0,12,12,0
Student 9545,10545,2.79,1,9,10,3
Student 9546,10546,1.16,3,12,0,3
Student 9547,10547,4.08,9,12,12,0
Student 9548,10548,1.73,5,11,12,4
Student 9549,10549,1.16,5,11,4,4
Student 9550,10550,4.01,9,12,3,4
Student 9551,10551,3.5,0,10,8,0
Student 9552,10552,2.05,4,12,6,5
Student 9553,10553,3.97,6,10,11,1
Student 9554,10554,0.86,7,10,9,1
Student 9555,10555,0.7,5,10,14,5
Student 9556,10556,0.95,1,10,2,3
Student 9557,10557,3.24,4,12,8,4
Student 9558,10558,4.29,2,10,9,5
Student 9559,10559,2.66,9,11,5,2
Student 9560,10560,3.82,2,9,9,4
Student 9561,10561,3.53,4,12,4,0
Student 9562,10562,2.25,0,12,5,3
Student 9563,10563,1.19,9,10,13,0
Student 9564,10564,1.47,4,12,13,2
Student 9565,10565,1.41,5,12,13,2
Student 9566,10566,1.79,3,12,13,0
Student 9567,10567,3.28,2,11,15,4
Student 9568,10568,2.52,10,12,3,3
Student 9569,10569,2.5,8,10,9,5
Student 9570,10570,0.69,0,10,14,3
Student 9571,10571,0.57,1,11,10,4
Student 9572,10572,3.99,8,12,15,2
Student 9573,10573,2.95,7,9,7,0
Student 9574,10574,2.23,5,10,11,4
Student 9575,10575,3.92,8,10,15,1
Student 9576,10576,2.65,2,9,8,3
Student 9577,10577,2.63,6,11,3,0
Student 9578,10578,3.92,9,12,13,4
Student 9579,10579,0.94,1,10,0,3
Student 9580,10580,3.06,3,11,0,5
Student 9581,10581,2.75,1,9,8,0
Student 9582,10582,1.67,9,9,11,2
Student 9583,10583,2.14,7,11,8,1
Student 9584,10584,1.82,6,9,15,1
Student 9585,10585,0.69,4,11,13,4
Student 9586,10586,4.3,4,10,0,4
Student 9587,10587,4.17,5,12,15,4
Student 9588,10588,2.6,10,12,13,0
Student 9589,10589,3.29,1,12,10,4
Student 9590,10590,3.6,6,9,12,5
Student 9591,10591,3.04,5,10,13,5
Student 9592,10592,2.38,6,9,3,3
Student 9593,10593,3.34,8,12,12,4
Student 9594,10594,2.69,10,11,15,0
Student 9595,10595,4.27,7,11,4,3
Student 9596,10596,0.96,6,10,1,1
Student 9597,10597,1.86,4,11,14,0
Student 9598,10598,2.81,8,9,4,5
Student 9599,10599,2.12,1,9,8,4
Student 9600,10600,2.34,2,11,7,5
Student 9601,10601,4.26,0,12,11,2
Student 9602,10602,2.06,10,11,13,1
Student 9603,10603,3.66,4,10,11,3
Student 9604,10604,2.74,3,10,10,4
Student 9605,10605,2.55,9,10,8,0
Student 9606,10606,3.11,3,9,9,4
Student 9607,10607,3.82,4,11,13,4
Student 9608,10608,1.07,8,11,5,4
Student 9609,10609,1.61,9,11,4,0
Student 9610,10610,2.44,2,12,11,5
Student 9611,10611,3.89,8,9,8,0
Student 9612,10612,1.96,4,10,10,3
Student 9613,10613,1.96,2,12,12,4
Student 9614,10614,3.67,1,11,4,5
Student 9615,10615,1.26,6,9,14,2
Student 9616,10616,1.03,3,11,3,1
Student 9617,10617,2.95,9,10,14,3
Student 9618,10618,1.58,2,12,7,0
Student 9619,10619,0.78,1,11,13,5
Student 9620,10620,3.7,1,9,9,5
Student 9621,10621,1.95,6,9,2,1
Student 9622,10622,4.15,6,9,10,2
Student 9623,10623,2.56,5,11,11,1
Student 9624,10624,2.26,10,9,15,0
Student 9625,10625,3.14,10,10,9,2
Student 9626,10626,2.86,6,12,3,1
Student 9627,10627,2.05,0,11,4,1
Student 9628,10628,2.19,6,9,13,1
Student 9629,10629,0.77,7,9,7,2
Student 9630,10630,4.05,2,12,7,3
Student 9631,10631,3.87,7,12,10,5
Student 9632,10632,1.0,0,10,14,2
Student 9633,10633,2.59,10,10,10,2
Student 9634,10634,2.7,4,11,12,1
Student 9635,10635,2.79,9,11,5,1
Student 9636,10636,4.18,7,9,1,1
Student 9637,10637,2.05,6,10,0,3
Student 9638,10638,2.17,3,12,14,4
Student 9639,10639,2.68,2,10,8,2
Student 9640,10640,3.58,4,9,2,0
Student 9641,10641,1.5,1,10,0,0
Student 9642,10642,3.24,8,10,14,0
Student 9643,10643,2.85,10,10,14,0
Student 9644,10644,0.55,1,9,3,2
Student 9645,10645,3.13,7,9,5,5
Student 9646,10646,0.7,2,12,9,2
Student 9647,10647,1.62,6,12,15,5
Student 9648,10648,1.57,7,11,13,0
Student 9649,10649,2.48,7,12,1,1
Student 9650,10650,3.74,8,10,9,0
Student 9651,10651,1.26,6,12,5,0
Student 9652,10652,0.81,5,9,7,0
Student 9653,10653,1.58,10,10,4,4
Student 9654,10654,3.49,10,11,13,5
Student 9655,10655,1.13,0,11,13,1
Student 9656,10656,3.49,9,11,14,5
Student 9657,10657,1.89,6,12,14,4
Student 9658,10658,3.44,9,9,2,3
Student 9659,10659,2.23,3,10,3,4
Student 9660,10660,0.51,1,9,0,4
Student 9661,10661,3.85,1,11,15,0
Student 9662,10662,3.4,7,9,13,1
Student 9663,10663,0.56,2,9,13,0
Student 9664,10664,4.0,8,12,7,3
Student 9665,10665,2.97,4,11,8,1
Student 9666,10666,3.31,3,10,3,4
Student 9667,10667,3.1,9,10,15,0
Student 9668,10668,0.83,5,9,12,1
Student 9669,10669,1.82,6,10,8,5
Student 9670,10670,1.28,1,12,10,2
Student 9671,10671,2.34,4,10,0,5
Student 9672,10672,4.07,8,10,3,2
Student 9673,10673,4.28,8,11,2,1
Student 9674,10674,0.67,8,9,0,4
Student 9675,10675,1.48,8,11,3,5
Student 9676,10676,4.04,8,12,14,2
Student 9677,10677,2.21,8,10,7,5
Student 9678,10678,4.14,10,12,2,2
Student 9679,10679,0.88,2,10,11,5
Student 9680,10680,3.16,5,12,1,2
Student 9681,10681,1.95,3,10,5,4
Student 9682,10682,1.05,0,9,11,2
Student 9683,10683,0.89,0,10,15,2
Student 9684,10684,2.73,0,11,12,5
Student 9685,10685,3.87,6,12,10,3
Student 9686,10686,2.67,0,12,2,0
Student 9687,10687,1.86,5,10,11,4
Student 9688,10688,2.3,6,12,5,5
Student 9689,10689,2.82,7,9,3,1
Student 9690,10690,1.54,1,9,7,3
Student 9691,10691,2.39,0,9,5,3
Student 9692,10692,2.58,6,12,13,5
Student 9693,10693,2.81,3,12,0,5
Student 9694,10694,1.25,4,12,0,4
Student 9695,10695,3.2,0,9,8,4
Student 9696,10696,3.8,6,10,8,4
Student 9697,10697,3.86,7,12,6,0
Student 9698,10698,0.96,10,10,9,4
Student 9699,10699,2.52,1,11,14,1
Student 9700,10700,1.03,7,12,9,4
Student 9701,10701,4.25,2,11,3,2
Student 9702,10702,3.86,0,9,1,5
Student 9703,10703,0.98,1,9,6,5
Student 9704,10704,2.72,7,10,2,0
Student 9705,10705,1.58,10,9,12,5
Student 9706,10706,2.41,7,12,15,4
Student 9707,10707,0.57,7,12,2,1
Student 9708,10708,0.59,1,9,4,5
Student 9709,10709,1.64,4,11,10,3
Student 9710,10710,1.38,2,11,8,5
Student 9711,10711,4.29,4,9,0,1
Student 9712,10712,1.14,9,9,8,5
Student 9713,10713,3.04,3,10,10,2
Student 9714,10714,0.84,5,9,4,0
Student 9715,10715,1.23,6,10,9,4
Student 9716,10716,2.06,9,9,11,2
Student 9717,10717,2.78,1,9,1,1
Student 9718,10718,1.15,5,12,13,1
Student 9719,10719,3.48,9,12,13,5
Student 9720,10720,3.42,0,11,0,3
Student 9721,10721,4.16,7,12,3,1
Student 9722,10722,1.47,10,10,0,5
Student 9723,10723,0.62,2,9,1,4
Student 9724,10724,3.18,3,10,6,0
Student 9725,10725,2.37,5,10,4,1
Student 9726,10726,3.54,6,11,3,3
Student 9727,10727,2.83,4,10,14,3
Student 9728,10728,1.83,6,12,6,0
Student 9729,10729,3.11,6,12,10,1
Student 9730,10730,2.78,6,10,14,5
Student 9731,10731,2.44,2,12,10,5
Student 9732,10732,0.73,7,10,1,5
Student 9733,10733,3.68,9,9,13,0
Student 9734,10734,2.81,8,9,10,1
Student 9735,10735,3.21,6,10,9,0
Student 9736,10736,2.0,9,12,1,5
Student 9737,10737,3.18,5,9,8,4
Student 9738,10738,2.09,6,10,15,2
Student 9739,10739,2.67,5,10,11,5
Student 9740,10740,3.54,4,10,12,3
Student 9741,10741,4.13,8,9,12,3
Student 9742,10742,2.08,6,9,3,5
Student 9743,10743,1.41,0,10,8,3
Student 9744,10744,4.17,5,11,3,0
Student 9745,10745,0.56,2,9,10,1
Student 9746,10746,2.8,3,10,13,2
Student 9747,10747,0.51,8,10,14,4
Student 9748,10748,2.61,2,10,8,1
Student 9749,10749,3.75,1,10,9,5
Student 9750,10750,1.5,0,12,10,2
Student 9751,10751,1.15,2,12,0,4
Student 9752,10752,1.04,2,9,2,1
Student 9753,10753,2.59,0,9,3,3
Student 9754,10754,1.37,5,11,1,2
Student 9755,10755,4.29,5,12,2,5
Student 9756,10756,4.18,4,9,0,3
Student 9757,10757,1.47,10,10,9,5
Student 9758,10758,0.56,0,11,12,4
Student 9759,10759,0.78,3,12,3,2
Student 9760,10760,3.46,0,10,14,3
Student 9761,10761,1.19,9,10,11,1
Student 9762,10762,1.62,7,10,15,0
Student 9763,10763,2.69,6,12,13,4
Student 9764,10764,1.46,4,9,3,3
Student 9765,10765,3.64,1,10,5,5
Student 9766,10766,1.93,4,12,5,2
Student 9767,10767,3.54,2,11,1,1
Student 9768,10768,2.72,10,10,5,4
Student 9769,10769,0.62,1,10,2,5
Student 9770,10770,0.95,10,10,7,0
Student 9771,10771,4.24,6,11,0,2
Student 9772,10772,1.06,6,10,2,4
Student 9773,10773,2.67,7,11,7,5
Student 9774,10774,4.16,2,9,8,5
Student 9775,10775,3.34,6,11,14,4
Student 9776,10776,3.75,3,12,11,2
Student 9777,10777,0.66,5,10,10,0
Student 9778,10778,1.77,8,10,3,0
Student 9779,10779,2.63,2,12,11,4
Student 9780,10780,2.3,6,11,0,4
Student 9781,10781,2.63,4,9,8,1
Student 9782,10782,2.75,10,9,5,3
Student 9783,10783,3.09,10,10,11,3
Student 9784,10784,1.45,7,11,2,5
Student 9785,10785,1.37,7,9,4,4
Student 9786,10786,4.16,1,10,3,1
Student 9787,10787,1.99,8,9,7,3
Student 9788,10788,1.0,6,9,10,2
Student 9789,10789,2.11,5,11,5,3
Student 9790,10790,0.69,2,10,4,3
Student 9791,10791,2.85,8,11,12,0
Student 9792,10792,1.21,0,11,3,2
Student 9793,10793,4.03,10,11,13,2
Student 9794,10794,1.87,10,10,1,1
Student 9795,10795,0.96,0,12,0,1
Student 9796,10796,3.75,3,9,11,3
